State,year,month,tavg,pcp
Georgia,2011,12,51.3,3.23
Georgia,2012,1,50.0,3.04
Georgia,2012,2,52.8,2.92
Georgia,2012,3,64.8,4.24
Georgia,2012,4,65.6,1.59
Georgia,2012,5,73.5,3.99
Georgia,2012,6,75.6,4.73
Georgia,2012,7,82.2,4.44
Georgia,2012,8,78.1,6.25
Georgia,2012,9,74.0,2.91
Georgia,2012,10,64.7,1.91
Georgia,2012,11,52.6,1.07
Georgia,2012,12,52.1,4.93
Georgia,2013,1,52.5,3.32
Georgia,2013,2,48.8,9.62
Georgia,2013,3,50.2,3.99
Georgia,2013,4,62.9,5.09
Georgia,2013,5,68.4,3.78
Georgia,2013,6,77.8,7.56
Georgia,2013,7,78.2,9.6
Georgia,2013,8,78.0,7.6
Georgia,2013,9,74.5,2.37
Georgia,2013,10,65.0,0.94
Georgia,2013,11,53.2,3.23
Georgia,2013,12,51.2,6.39
Georgia,2014,1,40.0,3.33
Georgia,2014,2,49.8,4.06
Georgia,2014,3,52.9,4.41
Georgia,2014,4,63.1,7.35
Georgia,2014,5,71.2,3.87
Georgia,2014,6,78.3,3.64
Georgia,2014,7,78.9,3.96
Georgia,2014,8,79.2,3.37
Georgia,2014,9,75.5,4.97
Georgia,2014,10,65.6,2.78
Georgia,2014,11,49.8,4.36
Georgia,2014,12,51.3,5.31
Georgia,2015,1,44.9,3.64
Georgia,2015,2,43.2,4.49
Georgia,2015,3,58.8,2.81
Georgia,2015,4,66.8,6.2
Georgia,2015,5,72.4,2.17
Georgia,2015,6,79.3,4.25
Georgia,2015,7,81.5,4.65
Georgia,2015,8,79.5,5.78
Georgia,2015,9,73.8,3.75
Georgia,2015,10,64.8,3.23
Georgia,2015,11,59.8,6.28
Georgia,2015,12,58.9,8.49
Georgia,2016,1,44.4,3.78
Georgia,2016,2,50.0,4.87
Georgia,2016,3,60.9,3.03
Georgia,2016,4,63.9,4.16
Georgia,2016,5,70.8,2.78
Georgia,2016,6,79.7,4.02
Georgia,2016,7,82.8,2.75
Georgia,2016,8,81.6,4.0
Georgia,2016,9,77.5,3.49
Georgia,2016,10,67.8,1.39
Georgia,2016,11,58.0,0.95
Georgia,2016,12,52.1,5.68
Georgia,2017,1,53.2,7.72
Georgia,2017,2,56.5,2.09
Georgia,2017,3,58.0,2.11
Georgia,2017,4,67.5,3.74
Georgia,2017,5,71.4,5.6
Georgia,2017,6,76.6,6.36
Georgia,2017,7,80.6,4.86
Georgia,2017,8,79.4,4.58
Georgia,2017,9,74.0,5.01
Georgia,2017,10,67.0,3.54
Georgia,2017,11,56.4,1.0
Georgia,2017,12,49.3,3.19
Georgia,2018,1,42.5,2.82
Georgia,2018,2,59.2,4.29
Georgia,2018,3,54.5,3.55
Georgia,2018,4,60.6,4.16
Georgia,2018,5,73.7,6.67
Georgia,2018,6,79.3,5.06
Georgia,2018,7,80.2,6.26
Georgia,2018,8,79.4,5.54
Georgia,2018,9,79.8,2.75
Georgia,2018,10,68.4,3.83
Georgia,2018,11,53.2,6.24
Georgia,2018,12,50.2,9.63
Georgia,2019,1,48.2,4.94
Georgia,2019,2,56.1,3.26
Georgia,2019,3,56.3,2.95
Georgia,2019,4,64.6,3.93
Georgia,2019,5,75.7,2.3
Georgia,2019,6,78.1,5.95
Georgia,2019,7,81.0,3.93
Georgia,2019,8,80.7,4.53
Georgia,2019,9,79.1,0.89
Georgia,2019,10,69.7,5.49
Georgia,2019,11,52.8,3.18
Georgia,2019,12,52.3,6.54
Georgia,2020,1,51.4,4.94
Georgia,2020,2,51.9,8.81
Georgia,2020,3,63.1,5.31
Georgia,2020,4,63.1,7.59
Georgia,2020,5,69.4,3.18
Georgia,2020,6,76.9,3.75
Georgia,2020,7,81.5,3.95
Georgia,2020,8,80.4,6.91
Georgia,2020,9,74.3,6.48
Georgia,2020,10,68.5,3.45
Georgia,2020,11,60.4,2.99
Georgia,2020,12,46.4,3.1
Georgia,2021,1,47.7,4.61
Georgia,2021,2,49.5,5.64
Georgia,2021,3,59.9,4.83
Georgia,2021,4,62.1,3.63
Georgia,2021,5,69.4,2.8
Georgia,2021,6,77.0,6.24
Georgia,2021,7,79.3,7.3
Georgia,2021,8,80.0,6.75
Georgia,2021,9,73.8,5.52
Georgia,2021,10,67.2,4.45
Georgia,2021,11,52.7,1.13
Georgia,2021,12,56.6,4.24
Georgia,2022,1,45.9,3.99
Georgia,2022,2,52.8,3.47
Georgia,2022,3,59.0,4.67
Georgia,2022,4,63.0,3.71
Georgia,2022,5,73.2,3.43
Georgia,2022,6,80.1,2.94
Georgia,2022,7,81.2,6.17
Georgia,2022,8,79.5,5.64
Georgia,2022,9,74.0,3.03
Georgia,2022,10,62.1,1.68
Georgia,2022,11,57.5,3.96
Georgia,2022,12,49.1,3.14
Georgia,2023,1,51.5,6.81
Georgia,2023,2,58.1,3.53
Georgia,2023,3,59.4,4.61
Georgia,2023,4,64.1,5.04
Georgia,2023,5,69.6,3.33
Georgia,2023,6,75.8,6.29
Georgia,2023,7,81.6,4.59
Georgia,2023,8,81.7,6.35
Georgia,2023,9,74.6,2.89
Georgia,2023,10,64.9,2.04
Georgia,2023,11,55.7,1.81
Georgia,2023,12,50.2,4.66
Georgia,2024,1,46.2,5.65
Georgia,2024,2,52.5,4.15
Georgia,2024,3,59.3,6.64
Georgia,2024,4,65.1,3.95
Georgia,2024,5,73.6,6.44
Georgia,2024,6,79.6,2.3
Georgia,2024,7,82.0,7.36
Georgia,2024,8,80.4,4.53
Georgia,2024,9,75.3,8.45
Georgia,2024,10,66.5,0.17
Georgia,2024,11,61.5,3.59
Georgia,2024,12,49.1,3.24
Idaho,1985,1,17.3,0.68
Idaho,1985,2,18.6,1.93
Idaho,1985,3,27.8,2.08
Idaho,1985,4,43.5,1.11
Idaho,1985,5,51.4,2.14
Idaho,1985,6,58.6,0.92
Idaho,1985,7,69.1,0.91
Idaho,1985,8,60.9,0.79
Idaho,1985,9,49.2,3.24
Idaho,1985,10,41.2,1.95
Idaho,1985,11,22.7,3.06
Idaho,1985,12,15.7,1.33
Idaho,1986,1,25.7,2.74
Idaho,1986,2,31.1,5.74
Idaho,1986,3,39.8,2.3
Idaho,1986,4,41.0,2.35
Idaho,1986,5,49.8,2.1
Idaho,1986,6,62.2,1.11
Idaho,1986,7,61.2,1.01
Idaho,1986,8,66.7,0.91
Idaho,1986,9,49.9,2.76
Idaho,1986,10,44.9,0.86
Idaho,1986,11,32.2,2.58
Idaho,1986,12,24.4,0.62
Idaho,1987,1,21.2,2.0
Idaho,1987,2,30.0,1.62
Idaho,1987,3,35.4,2.35
Idaho,1987,4,47.2,0.92
Idaho,1987,5,53.1,2.75
Idaho,1987,6,59.8,1.39
Idaho,1987,7,62.6,1.98
Idaho,1987,8,61.7,0.63
Idaho,1987,9,57.8,0.12
Idaho,1987,10,47.2,0.17
Idaho,1987,11,33.7,1.67
Idaho,1987,12,24.4,2.82
Idaho,1988,1,21.1,2.49
Idaho,1988,2,29.4,1.34
Idaho,1988,3,33.8,2.26
Idaho,1988,4,44.3,2.43
Idaho,1988,5,49.7,2.15
Idaho,1988,6,61.9,1.15
Idaho,1988,7,66.9,0.31
Idaho,1988,8,64.2,0.23
Idaho,1988,9,54.5,0.64
Idaho,1988,10,51.4,0.51
Idaho,1988,11,31.1,5.09
Idaho,1988,12,21.9,1.89
Idaho,1989,1,20.8,2.97
Idaho,1989,2,18.9,1.46
Idaho,1989,3,34.0,4.22
Idaho,1989,4,44.2,1.22
Idaho,1989,5,48.5,2.04
Idaho,1989,6,58.3,1.1
Idaho,1989,7,67.7,0.48
Idaho,1989,8,61.5,1.51
Idaho,1989,9,55.7,1.02
Idaho,1989,10,43.6,1.83
Idaho,1989,11,33.7,2.11
Idaho,1989,12,26.1,1.0
Idaho,1990,1,26.8,3.59
Idaho,1990,2,24.9,1.94
Idaho,1990,3,36.1,1.54
Idaho,1990,4,46.1,2.59
Idaho,1990,5,47.3,3.14
Idaho,1990,6,57.2,1.44
Idaho,1990,7,66.4,0.76
Idaho,1990,8,64.6,1.38
Idaho,1990,9,61.7,0.37
Idaho,1990,10,42.7,2.05
Idaho,1990,11,33.1,2.59
Idaho,1990,12,14.5,2.02
Idaho,1991,1,20.9,1.83
Idaho,1991,2,34.4,1.06
Idaho,1991,3,33.2,2.85
Idaho,1991,4,39.4,2.57
Idaho,1991,5,46.5,3.26
Idaho,1991,6,54.7,1.86
Idaho,1991,7,66.3,0.52
Idaho,1991,8,67.1,0.63
Idaho,1991,9,57.0,0.97
Idaho,1991,10,44.3,1.38
Idaho,1991,11,29.7,3.76
Idaho,1991,12,25.8,1.73
Idaho,1992,1,26.0,1.27
Idaho,1992,2,34.4,1.79
Idaho,1992,3,41.0,0.87
Idaho,1992,4,45.7,1.96
Idaho,1992,5,55.3,0.65
Idaho,1992,6,60.4,2.26
Idaho,1992,7,62.4,1.22
Idaho,1992,8,64.9,0.44
Idaho,1992,9,54.2,1.15
Idaho,1992,10,47.2,1.5
Idaho,1992,11,28.0,2.51
Idaho,1992,12,20.2,3.34
Idaho,1993,1,19.1,2.81
Idaho,1993,2,22.5,1.78
Idaho,1993,3,35.0,2.95
Idaho,1993,4,39.6,3.24
Idaho,1993,5,53.8,2.2
Idaho,1993,6,53.6,3.33
Idaho,1993,7,56.2,1.98
Idaho,1993,8,59.7,1.4
Idaho,1993,9,54.6,0.31
Idaho,1993,10,45.1,1.28
Idaho,1993,11,26.6,0.97
Idaho,1993,12,25.1,1.83
Idaho,1994,1,28.7,1.89
Idaho,1994,2,25.2,2.57
Idaho,1994,3,37.4,0.87
Idaho,1994,4,43.9,1.98
Idaho,1994,5,52.7,2.02
Idaho,1994,6,58.4,1.12
Idaho,1994,7,67.2,0.53
Idaho,1994,8,67.0,0.37
Idaho,1994,9,58.9,0.61
Idaho,1994,10,42.8,2.35
Idaho,1994,11,25.2,3.41
Idaho,1994,12,24.5,2.67
Idaho,1995,1,26.6,3.55
Idaho,1995,2,33.3,1.75
Idaho,1995,3,33.8,4.07
Idaho,1995,4,39.8,2.39
Idaho,1995,5,48.3,2.98
Idaho,1995,6,54.4,3.19
Idaho,1995,7,63.4,1.39
Idaho,1995,8,62.5,0.87
Idaho,1995,9,56.8,0.82
Idaho,1995,10,41.5,1.97
Idaho,1995,11,36.6,4.2
Idaho,1995,12,26.8,3.93
Idaho,1996,1,24.0,4.07
Idaho,1996,2,27.0,3.17
Idaho,1996,3,34.8,2.07
Idaho,1996,4,41.4,3.09
Idaho,1996,5,46.5,3.75
Idaho,1996,6,58.3,0.76
Idaho,1996,7,67.0,0.48
Idaho,1996,8,64.5,0.34
Idaho,1996,9,52.5,0.97
Idaho,1996,10,43.4,1.95
Idaho,1996,11,33.4,3.71
Idaho,1996,12,25.3,7.74
Idaho,1997,1,24.1,4.44
Idaho,1997,2,26.8,1.59
Idaho,1997,3,34.6,2.64
Idaho,1997,4,38.5,2.68
Idaho,1997,5,52.3,1.67
Idaho,1997,6,57.2,2.13
Idaho,1997,7,62.9,1.79
Idaho,1997,8,65.0,1.12
Idaho,1997,9,57.4,1.7
Idaho,1997,10,42.8,2.29
Idaho,1997,11,33.8,1.74
Idaho,1997,12,23.4,1.49
Idaho,1998,1,27.9,4.09
Idaho,1998,2,29.4,1.98
Idaho,1998,3,34.0,2.17
Idaho,1998,4,41.3,1.79
Idaho,1998,5,49.0,4.63
Idaho,1998,6,53.6,2.77
Idaho,1998,7,69.1,1.18
Idaho,1998,8,67.0,0.37
Idaho,1998,9,60.4,1.84
Idaho,1998,10,43.3,0.86
Idaho,1998,11,34.3,3.96
Idaho,1998,12,22.6,3.31
Idaho,1999,1,27.1,3.33
Idaho,1999,2,27.0,4.49
Idaho,1999,3,33.8,1.61
Idaho,1999,4,38.7,1.58
Idaho,1999,5,46.6,2.21
Idaho,1999,6,55.6,1.83
Idaho,1999,7,63.7,0.26
Idaho,1999,8,65.4,1.06
Idaho,1999,9,54.2,0.21
Idaho,1999,10,46.2,1.17
Idaho,1999,11,38.8,2.2
Idaho,1999,12,25.9,2.69
Idaho,2000,1,25.7,3.41
Idaho,2000,2,32.0,3.05
Idaho,2000,3,34.5,1.92
Idaho,2000,4,45.3,1.5
Idaho,2000,5,50.3,2.05
Idaho,2000,6,58.6,0.86
Idaho,2000,7,66.5,0.35
Idaho,2000,8,66.3,0.31
Idaho,2000,9,54.0,1.65
Idaho,2000,10,44.1,2.77
Idaho,2000,11,25.7,1.34
Idaho,2000,12,24.2,1.68
Idaho,2001,1,23.0,1.37
Idaho,2001,2,25.1,1.18
Idaho,2001,3,36.6,1.58
Idaho,2001,4,40.1,2.33
Idaho,2001,5,52.6,1.02
Idaho,2001,6,57.4,1.4
Idaho,2001,7,65.6,1.12
Idaho,2001,8,68.2,0.17
Idaho,2001,9,59.4,0.73
Idaho,2001,10,44.6,2.22
Idaho,2001,11,36.2,2.51
Idaho,2001,12,22.1,3.5
Idaho,2002,1,23.2,2.97
Idaho,2002,2,23.9,1.33
Idaho,2002,3,30.1,2.39
Idaho,2002,4,41.5,1.98
Idaho,2002,5,48.7,1.53
Idaho,2002,6,58.8,1.42
Idaho,2002,7,69.0,0.51
Idaho,2002,8,61.8,0.51
Idaho,2002,9,55.9,1.03
Idaho,2002,10,41.0,0.63
Idaho,2002,11,32.8,1.6
Idaho,2002,12,28.8,3.08
Idaho,2003,1,31.4,3.19
Idaho,2003,2,27.1,2.01
Idaho,2003,3,36.3,3.31
Idaho,2003,4,40.8,2.54
Idaho,2003,5,49.9,2.02
Idaho,2003,6,59.1,0.64
Idaho,2003,7,70.4,0.3
Idaho,2003,8,67.7,0.96
Idaho,2003,9,56.7,0.72
Idaho,2003,10,48.7,0.8
Idaho,2003,11,28.2,2.45
Idaho,2003,12,28.1,3.62
Idaho,2004,1,22.8,2.9
Idaho,2004,2,26.3,2.19
Idaho,2004,3,39.3,1.1
Idaho,2004,4,44.6,1.37
Idaho,2004,5,48.9,3.5
Idaho,2004,6,58.4,1.43
Idaho,2004,7,66.3,0.91
Idaho,2004,8,63.7,1.9
Idaho,2004,9,53.7,1.55
Idaho,2004,10,44.6,2.41
Idaho,2004,11,32.7,1.38
Idaho,2004,12,28.5,2.54
Idaho,2005,1,26.5,1.81
Idaho,2005,2,28.5,0.71
Idaho,2005,3,35.9,2.44
Idaho,2005,4,41.7,2.22
Idaho,2005,5,49.9,4.11
Idaho,2005,6,54.3,2.44
Idaho,2005,7,66.8,0.35
Idaho,2005,8,64.8,0.47
Idaho,2005,9,54.1,0.93
Idaho,2005,10,45.5,1.84
Idaho,2005,11,32.0,2.88
Idaho,2005,12,23.0,4.38
Idaho,2006,1,27.9,4.71
Idaho,2006,2,24.4,1.79
Idaho,2006,3,32.4,2.69
Idaho,2006,4,42.8,3.07
Idaho,2006,5,51.8,1.63
Idaho,2006,6,60.6,1.74
Idaho,2006,7,70.1,0.46
Idaho,2006,8,63.7,0.4
Idaho,2006,9,55.1,1.25
Idaho,2006,10,43.0,1.58
Idaho,2006,11,33.1,4.34
Idaho,2006,12,25.3,2.72
Idaho,2007,1,20.7,1.36
Idaho,2007,2,30.8,2.45
Idaho,2007,3,38.9,1.45
Idaho,2007,4,43.0,1.59
Idaho,2007,5,52.0,1.09
Idaho,2007,6,59.6,1.23
Idaho,2007,7,72.0,0.38
Idaho,2007,8,65.4,0.51
Idaho,2007,9,54.9,1.26
Idaho,2007,10,43.1,2.58
Idaho,2007,11,33.5,2.04
Idaho,2007,12,23.4,3.62
Idaho,2008,1,19.9,3.53
Idaho,2008,2,27.6,2.23
Idaho,2008,3,30.3,2.28
Idaho,2008,4,36.3,1.2
Idaho,2008,5,48.9,1.82
Idaho,2008,6,56.3,1.43
Idaho,2008,7,66.5,0.31
Idaho,2008,8,64.8,0.82
Idaho,2008,9,55.5,0.77
Idaho,2008,10,44.5,1.04
Idaho,2008,11,37.1,2.8
Idaho,2008,12,22.6,3.74
Idaho,2009,1,25.0,2.72
Idaho,2009,2,27.6,1.46
Idaho,2009,3,31.4,3.17
Idaho,2009,4,40.7,1.84
Idaho,2009,5,50.8,2.03
Idaho,2009,6,56.3,3.51
Idaho,2009,7,65.8,0.71
Idaho,2009,8,63.8,1.45
Idaho,2009,9,60.1,0.35
Idaho,2009,10,39.5,2.47
Idaho,2009,11,33.0,1.33
Idaho,2009,12,19.8,1.84
Idaho,2010,1,28.2,2.54
Idaho,2010,2,28.9,1.06
Idaho,2010,3,35.2,1.86
Idaho,2010,4,40.0,2.64
Idaho,2010,5,44.1,2.77
Idaho,2010,6,55.5,3.24
Idaho,2010,7,64.2,0.52
Idaho,2010,8,62.8,0.83
Idaho,2010,9,56.4,0.94
Idaho,2010,10,47.5,2.49
Idaho,2010,11,30.5,3.03
Idaho,2010,12,26.6,4.22
Idaho,2011,1,24.0,2.79
Idaho,2011,2,24.3,1.93
Idaho,2011,3,33.4,3.88
Idaho,2011,4,36.4,3.18
Idaho,2011,5,45.8,3.15
Idaho,2011,6,54.0,1.96
Idaho,2011,7,64.3,0.55
Idaho,2011,8,66.1,0.51
Idaho,2011,9,59.6,0.39
Idaho,2011,10,45.4,2.83
Idaho,2011,11,30.5,1.99
Idaho,2011,12,24.8,1.53
Idaho,2012,1,26.8,3.33
Idaho,2012,2,28.0,1.78
Idaho,2012,3,36.4,4.25
Idaho,2012,4,44.4,2.12
Idaho,2012,5,49.0,1.91
Idaho,2012,6,56.9,1.6
Idaho,2012,7,68.5,0.93
Idaho,2012,8,67.3,0.28
Idaho,2012,9,58.4,0.32
Idaho,2012,10,43.7,2.32
Idaho,2012,11,36.0,2.75
Idaho,2012,12,25.8,4.12
Idaho,2013,1,20.2,1.9
Idaho,2013,2,27.5,1.07
Idaho,2013,3,35.1,1.47
Idaho,2013,4,40.1,1.81
Idaho,2013,5,51.0,1.51
Idaho,2013,6,59.3,1.35
Idaho,2013,7,69.6,0.53
Idaho,2013,8,67.6,0.71
Idaho,2013,9,57.1,2.96
Idaho,2013,10,42.1,0.85
Idaho,2013,11,33.8,1.72
Idaho,2013,12,21.1,1.76
Idaho,2014,1,27.7,2.02
Idaho,2014,2,28.0,3.68
Idaho,2014,3,36.2,3.92
Idaho,2014,4,41.6,2.15
Idaho,2014,5,51.6,1.26
Idaho,2014,6,56.7,1.32
Idaho,2014,7,69.3,0.39
Idaho,2014,8,63.8,2.29
Idaho,2014,9,57.6,1.53
Idaho,2014,10,48.5,1.29
Idaho,2014,11,31.1,3.32
Idaho,2014,12,29.1,3.3
Idaho,2015,1,28.7,2.06
Idaho,2015,2,35.2,1.86
Idaho,2015,3,40.8,1.51
Idaho,2015,4,42.3,1.23
Idaho,2015,5,51.8,2.89
Idaho,2015,6,64.7,0.77
Idaho,2015,7,65.1,1.37
Idaho,2015,8,65.8,0.76
Idaho,2015,9,57.2,1.31
Idaho,2015,10,50.7,1.69
Idaho,2015,11,29.9,2.51
Idaho,2015,12,24.3,4.56
Idaho,2016,1,25.8,2.66
Idaho,2016,2,31.9,1.65
Idaho,2016,3,37.0,3.58
Idaho,2016,4,47.0,1.65
Idaho,2016,5,50.6,2.21
Idaho,2016,6,61.2,0.8
Idaho,2016,7,64.8,0.72
Idaho,2016,8,64.7,0.15
Idaho,2016,9,54.6,1.82
Idaho,2016,10,45.7,4.54
Idaho,2016,11,38.7,1.44
